coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
15,Nominal,fiducial,CCL,CCL,A,A,z,-3700.0,,mm,false
15,Nominal,fiducial,CCL,CCL,B,B,x,2713.7,,mm,false
15,Nominal,fiducial,CCL,CCL,B,B,y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,B,B,z,3700.0,,mm,false
15,Nominal,fiducial,CCL,CCL,C,C,x,5334.4,,mm,false
15,Nominal,fiducial,CCL,CCL,C,C,y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,C,C,z,6296.4,,mm,false
15,Nominal,fiducial,CCL,CCL,D,D,x,8980.4,,mm,false
15,Nominal,fiducial,CCL,CCL,D,D,y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,D,D,z,4437.0,,mm,false
15,Nominal,fiducial,CCL,CCL,E,E,x,9587.6,,mm,false
15,Nominal,fiducial,CCL,CCL,E,E,y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,E,E,z,-3695.0,,mm,false
15,Nominal,fiducial,CCL,CCL,F,F',x,3399.7,,mm,false
15,Nominal,fiducial,CCL,CCL,F,F',y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,F,F',z,-5598.0,,mm,false
15,Nominal,fiducial,CCL,CCL,G,G,x,10733.0,,mm,false
15,Nominal,fiducial,CCL,CCL,G,G,y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,G,G,z,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,H,H,x,2713.7,,mm,false
15,Nominal,fiducial,CCL,CCL,H,H,y,0.0,,mm,false
15,Nominal,fiducial,CCL,CCL,H,H,z,0.0,,mm,false
14,FAT supplier,fiducial,CCL,CCL,A,A,x,2713.11,0.32,mm,false
14,FAT supplier,fiducial,CCL,CCL,A,A,y,0.75,0.34,mm,false
14,FAT supplier,fiducial,CCL,CCL,A,A,z,-3699.98,0.04,mm,false
14,FAT supplier,fiducial,CCL,CCL,B,B,x,2712.48,0.22,mm,false
14,FAT supplier,fiducial,CCL,CCL,B,B,y,0.9,0.27,mm,false
14,FAT supplier,fiducial,CCL,CCL,B,B,z,3700.12,0.02,mm,false
14,FAT supplier,fiducial,CCL,CCL,C,C,x,5333.5,0.07,mm,false
14,FAT supplier,fiducial,CCL,CCL,C,C,y,0.27,0.25,mm,false
14,FAT supplier,fiducial,CCL,CCL,C,C,z,6297.74,0.18,mm,false
14,FAT supplier,fiducial,CCL,CCL,D,D,x,8977.3,0.67,mm,false
14,FAT supplier,fiducial,CCL,CCL,D,D,y,-0.3,0.63,mm,false
14,FAT supplier,fiducial,CCL,CCL,D,D,z,4436.5,0.16,mm,false
14,FAT supplier,fiducial,CCL,CCL,E,E,x,9585.27,0.43,mm,false
14,FAT supplier,fiducial,CCL,CCL,E,E,y,0.53,0.43,mm,false
14,FAT supplier,fiducial,CCL,CCL,E,E,z,-3694.47,0.12,mm,false
14,FAT supplier,fiducial,CCL,CCL,F,F',x,4284.45,0.23,mm,false
14,FAT supplier,fiducial,CCL,CCL,F,F',y,1.81,0.32,mm,false
14,FAT supplier,fiducial,CCL,CCL,F,F',z,-6134.49,0.17,mm,false
14,FAT supplier,fiducial,CCL,CCL,G,G,x,10728.88,0.22,mm,false
14,FAT supplier,fiducial,CCL,CCL,G,G,y,-0.79,0.28,mm,false
14,FAT supplier,fiducial,CCL,CCL,G,G,z,0.11,0.02,mm,false
14,FAT supplier,fiducial,CCL,CCL,H,H,x,2713.69,0.19,mm,false
14,FAT supplier,fiducial,CCL,CCL,H,H,y,-0.64,0.25,mm,false
14,FAT supplier,fiducial,CCL,CCL,H,H,z,0.03,0.01,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,x,8452.58,0.03,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,y,-1.76,0.03,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,z,4328.91,0.03,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,E3-BP,E3-BP,x,8743.6,0.09,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,E3-BP,E3-BP,y,-0.44,0.09,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,E3-BP,E3-BP,z,-3966.57,0.09,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,G1-BU,G1-BU,x,11236.8,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,G1-BU,G1-BU,y,-1.94,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,G1-BU,G1-BU,z,28.74,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,x,2144.7,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,y,0.77,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,z,28.66,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-AT,P1-AT,x,2512.13,0.16,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-AT,P1-AT,y,0.46,0.16,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-AT,P1-AT,z,5923.79,0.16,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-CS,P1-CS,x,2826.5,0.13,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-CS,P1-CS,y,2.45,0.13,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-CS,P1-CS,z,-7599.71,0.13,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1_GS,P1_GS,x,10949.39,0.04,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1_GS,P1_GS,y,398.82,0.04,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1_GS,P1_GS,z,-4656.65,0.04,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,x,7719.16,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,y,-1.23,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,z,7034.15,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,x,7748.17,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,y,0.49,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,z,-7372.88,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,x,3129.82,0.04,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,y,3.19,0.04,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,z,-8257.78,0.04,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-TCC,P1-TCC,x,5785.0,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-TCC,P1-TCC,y,224.94,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-TCC,P1-TCC,z,6963.98,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P10-IOIS,P10-IOIS,x,10659.87,0.21,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P10-IOIS,P10-IOIS,y,-1430.64,0.21,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P10-IOIS,P10-IOIS,z,-1248.38,0.21,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P10-OIS,P10-OIS,x,5990.04,0.21,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P10-OIS,P10-OIS,y,-1089.7,0.21,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P10-OIS,P10-OIS,z,-6089.24,0.21,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P11-SCC,P11-SCC,x,11191.35,0.4,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P11-SCC,P11-SCC,y,373.65,0.4,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P11-SCC,P11-SCC,z,-2320.29,0.4,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,x,10042.84,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,y,-1321.94,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,z,-2999.55,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P12-SCC,P12-SCC,x,10641.05,0.23,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P12-SCC,P12-SCC,y,707.42,0.23,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P12-SCC,P12-SCC,z,-2927.64,0.23,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P15-IIS,P15-IIS,x,3776.14,0.19,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P15-IIS,P15-IIS,y,-709.57,0.19,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P15-IIS,P15-IIS,z,6179.47,0.19,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P17-IOIS,P17-IOIS,x,9298.46,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P17-IOIS,P17-IOIS,y,-1673.61,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P17-IOIS,P17-IOIS,z,3907.41,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P18-IOIS,P18-IOIS,x,10099.69,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P18-IOIS,P18-IOIS,y,-1815.7,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P18-IOIS,P18-IOIS,z,2404.56,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P19-IOIS,P19-IOIS,x,10484.03,0.02,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P19-IOIS,P19-IOIS,y,-1884.01,0.02,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P19-IOIS,P19-IOIS,z,-1216.23,0.02,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-GS,P2-GS,x,10949.34,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-GS,P2-GS,y,-400.91,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-GS,P2-GS,z,-4656.83,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,x,9002.86,0.1,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,y,298.64,0.1,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,z,7033.7,0.1,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,x,9206.73,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,y,314.94,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,z,-7371.91,0.07,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P20-IIS,P20-IIS,x,3777.01,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P20-IIS,P20-IIS,y,-708.62,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P20-IIS,P20-IIS,z,-6149.39,0.12,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PCCF,P3-PCCF,x,2824.12,0.16,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PCCF,P3-PCCF,y,0.89,0.16,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PCCF,P3-PCCF,z,6299.37,0.16,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,x,9003.07,0.08,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,y,-301.23,0.08,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,z,7033.52,0.08,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,x,9206.7,0.09,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,y,-314.76,0.09,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,z,-7372.16,0.09,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-SCC,P3-SCC,x,11192.43,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-SCC,P3-SCC,y,375.43,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P3-SCC,P3-SCC,z,3281.49,0.05,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PCCF,P1-PCCF,x,2814.35,0.08,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PCCF,P1-PCCF,y,1.04,0.08,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P1-PCCF,P1-PCCF,z,8079.37,0.08,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P5-PCCF,P5-PCCF,x,2824.59,0.11,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P5-PCCF,P5-PCCF,y,2.24,0.11,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P5-PCCF,P5-PCCF,z,-6900.16,0.11,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,x,5783.37,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,y,-224.57,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,z,6963.81,0.06,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_1,AP_BP_1,x,6323.288829,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_1,AP_BP_1,y,355.728415,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_1,AP_BP_1,z,-5673.581005,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_2,AP_BP_2,x,6324.167199,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_2,AP_BP_2,y,-228.55742,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_2,AP_BP_2,z,-5672.290848,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_3,AP_BP_3,x,9570.473184,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_3,AP_BP_3,y,266.756035,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_3,AP_BP_3,z,-2836.761755,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_4,AP_BP_4,x,9530.318321,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_4,AP_BP_4,y,-300.447065,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_4,AP_BP_4,z,-2910.208189,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_8,AP_BP_8,x,8884.66871,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_8,AP_BP_8,y,-320.974909,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_8,AP_BP_8,z,3857.065756,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_9,AP_BP_9,x,6203.198279,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_9,AP_BP_9,y,242.563495,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_9,AP_BP_9,z,5711.579043,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_10,AP_BP_10,x,6217.107014,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_10,AP_BP_10,y,-225.999195,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_10,AP_BP_10,z,5707.055444,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_11,AP_BP_11,x,4769.143438,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_11,AP_BP_11,y,299.084661,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_11,AP_BP_11,z,5792.764933,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_12,AP_BP_12,x,4759.203573,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_12,AP_BP_12,y,-282.427868,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_12,AP_BP_12,z,5790.351231,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_16,AP_BP_16,x,3084.282614,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_16,AP_BP_16,y,-419.266503,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AP_BP_16,AP_BP_16,z,45.414478,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_4,AU_CP_4,x,4814.619272,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_4,AU_CP_4,y,752.582584,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_4,AU_CP_4,z,-5942.055049,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_5,AU_CP_5,x,4814.247321,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_5,AU_CP_5,y,-755.43202,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_5,AU_CP_5,z,-5914.365685,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_6,AU_CP_6,x,4040.507764,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_6,AU_CP_6,y,734.191487,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_6,AU_CP_6,z,-5663.045423,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_10,AU_CP_10,x,2170.14876,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_10,AU_CP_10,y,-41.139113,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_10,AU_CP_10,z,-5779.264806,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_11,AU_CP_11,x,2163.870587,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_11,AU_CP_11,y,5.573859,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_11,AU_CP_11,z,-4208.331774,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_19,AU_CP_19,x,2163.46057,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_19,AU_CP_19,y,-0.124393,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_19,AU_CP_19,z,-887.514887,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_22,AU_CP_22,x,2163.247519,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_22,AU_CP_22,y,-2.28604,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_22,AU_CP_22,z,1438.922798,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_26,AU_CP_26,x,2163.368762,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_26,AU_CP_26,y,1.62692,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_26,AU_CP_26,z,4201.152312,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_40,AU_CP_40,x,2844.486006,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_40,AU_CP_40,y,-43.153013,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_40,AU_CP_40,z,-8172.881524,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_15,BU_CP_15,x,9611.216738,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_15,BU_CP_15,y,51.507943,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_15,BU_CP_15,z,4455.045775,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_18,BU_CP_18,x,9096.978992,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_18,BU_CP_18,y,685.99763,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_18,BU_CP_18,z,3795.890719,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_43,BU_CP_43,x,10688.83981,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_43,BU_CP_43,y,-546.800146,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_43,BU_CP_43,z,-215.506736,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_70,BU_CP_70,x,9190.57238,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_70,BU_CP_70,y,-546.263119,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_70,BU_CP_70,z,-4218.516717,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_74,BU_CP_74,x,7199.120312,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_74,BU_CP_74,y,542.359274,0.15,mm,false
14,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_74,BU_CP_74,z,-5452.160941,0.15,mm,false
15,FAT supplier,fiducial,CCL,CCL,A,A,x,2713.65,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,A,A,y,0.01,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,A,A,z,-3697.92,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,B,B,x,2713.68,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,B,B,y,-0.05,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,B,B,z,3698.29,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,C,C,x,5332.87,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,C,C,y,-2.41,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,C,C,z,6294.92,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,D,D,x,8979.11,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,D,D,y,-1.25,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,D,D,z,4434.64,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,E,E,x,9585.65,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,E,E,y,1.56,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,E,E,z,-3696.25,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,F,F',x,3398.07,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,F,F',y,0.5,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,F,F',z,-5597.13,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,G,G,x,10730.78,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,G,G,y,0.04,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,G,G,z,-1.56,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,H,H,x,2713.94,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,H,H,y,0.14,0.6,mm,false
15,FAT supplier,fiducial,CCL,CCL,H,H,z,-0.78,0.6,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,x,2144.294,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,y,0.114,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,z,-3699.976,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,x,2145.122,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,y,-0.166,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,z,-0.1750000000000007,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A3-AP,A3-AP,x,3135.072,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A3-AP,A3-AP,y,0.765,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A3-AP,A3-AP,z,-3700.425,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A4-AU,A4-AU,x,2707.417,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A4-AU,A4-AU,y,-518.337,0.15,mm,false
15,FAT supplier,fiducial,Fiducial,Fiducial,A4-AU,A4-AU,z,-3701.19,0.15,mm,false
