coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
2,FAT supplier,fiducial,CCL,CCL,H,H,z,0.04,0.6,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,x,2144.45,0.439,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,y,0.27,0.439,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,z,-3700.06,0.439,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A2-AU,A2-AU,x,2705.75,0.466,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A2-AU,A2-AU,y,520.66,0.466,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A2-AU,A2-AU,z,-3700.48,0.466,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A3-AP,A3-AP,x,3133.82,0.203,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A3-AP,A3-AP,y,0.87,0.203,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,A3-AP,A3-AP,z,-3700.91,0.203,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,B2-AU,B2-AU,x,2705.43,0.403,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,B2-AU,B2-AU,y,520.81,0.403,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,B2-AU,B2-AU,z,3699.73,0.403,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,x,8449.75,0.345,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,y,-0.56,0.345,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,z,4303.2,0.345,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,F1-AU,F1-AU,x,5448.72,0.472,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,F1-AU,F1-AU,y,0.14,0.472,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,F1-AU,F1-AU,z,-7916.79,0.472,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,G2-BU,G2-BU,x,10728.31,0.512,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,G2-BU,G2-BU,y,562.27,0.512,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,G2-BU,G2-BU,z,-0.03,0.512,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,x,2144.43,0.527,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,y,0.07,0.527,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,z,-0.01,0.527,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-IOIS,P11-IOIS,x,10289.05,0.083,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-IOIS,P11-IOIS,y,-1750.57,0.083,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-IOIS,P11-IOIS,z,-2155.25,0.083,mm,false
