coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
16,FAT supplier,fiducial,CCL,CCL,H,H,z,-0.3,0.6,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,x,2144.68,0.088,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,y,0.88,0.088,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,A1-AU,A1-AU,z,-3701.12,0.088,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,B1-AU,B1-AU,x,2144.27,0.224,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,B1-AU,B1-AU,y,0.4,0.224,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,B1-AU,B1-AU,z,3699.14,0.224,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,C1-AU,C1-AU,x,5465.09,0.092,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,C1-AU,C1-AU,y,-0.09,0.092,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,C1-AU,C1-AU,z,6799.63,0.092,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D1-BU,D1-BU,x,9141.76,0.084,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D1-BU,D1-BU,y,1.58,0.084,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D1-BU,D1-BU,z,4991.59,0.084,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,x,8449.51,0.173,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,y,0.45,0.173,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D3-BP,D3-BP,z,4300.34,0.173,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D4-BU,D4-BU,x,8784.2,0.105,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D4-BU,D4-BU,y,-562.37,0.105,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,D4-BU,D4-BU,z,4632.76,0.105,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,E3-BP,E3-BP,x,8740.13,0.065,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,E3-BP,E3-BP,y,-0.49,0.065,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,E3-BP,E3-BP,z,-3997.08,0.065,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,E4-BU,E4-BU,x,9105.69,0.05,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,E4-BU,E4-BU,y,-563.77,0.05,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,E4-BU,E4-BU,z,-4311.92,0.05,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,F1-AU,F1-AU,x,5448.79,0.055,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,F1-AU,F1-AU,y,1.08,0.055,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,F1-AU,F1-AU,z,-7917.24,0.055,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,G1-BU,G1-BU,x,11232.31,0.389,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,G1-BU,G1-BU,y,0.21,0.389,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,G1-BU,G1-BU,z,-0.97,0.389,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,x,2145.23,0.098,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,y,0.56,0.098,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,H1-AU,H1-AU,z,-1.03,0.098,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-IOIS,P1-IOIS,x,9463.41,0.498,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-IOIS,P1-IOIS,y,1220.81,0.498,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-IOIS,P1-IOIS,z,3927.68,0.498,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,x,7717.19,0.046,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,y,-0.15,0.046,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,z,7008.08,0.046,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,x,7747.99,0.113,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,y,-0.19,0.113,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,z,-7404.9,0.113,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,x,3130.05,0.057,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,y,-0.52,0.057,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,z,-8287.36,0.057,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-TCC,P1-TCC,x,5782.43,0.098,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-TCC,P1-TCC,y,226.46,0.098,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P1-TCC,P1-TCC,z,6938.68,0.098,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P10-OIS,P10-OIS,x,5988.06,0.075,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P10-OIS,P10-OIS,y,-1091.34,0.075,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P10-OIS,P10-OIS,z,-6121.36,0.075,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P11-IOIS,P11-IOIS,x,10279.32,0.106,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P11-IOIS,P11-IOIS,y,-1749.94,0.106,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P11-IOIS,P11-IOIS,z,-2154.76,0.106,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P11-OIS,P11-OIS,x,7538.98,0.08,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P11-OIS,P11-OIS,y,-1367.34,0.08,mm,false
