1.637504534474	3.200213808632
4.334570826548	3.067633535789
6.919259356452	2.921996114864
9.728703410696	2.760288357836
12.08863641626	2.612642144898
14.44856942183	2.455956367902
16.80850242739	2.311323342983
18.83130214645	2.142584813911
20.85410186550	2.010004541068
24.22543473059	1.728773659281
26.24823444965	1.588158218388
29.75442062935	1.303713269380
32.31663360682	1.130153639477
34.33943332587	0.9533799423537
36.36223304493	0.7886589973069
38.38503276398	0.6359908043367
40.40783248304	0.4592171072134
42.43063220209	0.3145840822942
45.12769849417	0.09763454491558
47.15049821322	-0.04699848000353
49.17329793228	-0.1916315049226
51.19609765134	-0.3322469458162
53.21889737039	-0.4608096346332
55.91596366247	-0.6255305796800
58.27589666803	-0.7681548125863
60.97296296010	-0.9248405895820
63.67002925218	-1.063447238463
67.37849540378	-1.232185767535
70.74982826887	-1.361752852359
75.13256099349	-1.489311145169
79.17816043160	-1.573680409705
83.22375986972	-1.631935378075
87.26935930783	-1.652692895541
91.31495874594	-1.658719271579
95.36055818405	-1.625909002037
99.33873096486	-1.576894476926
103.4517570603	-1.509399065297
113.0937690544	-1.335839435394
116.9370885206	-1.262317647727
120.9826879588	-1.183974759229
125.3654206834	-1.115675830795
129.0738868350	-1.075499990539
133.1194862731	-1.039341734310
137.1650857112	-1.011218646131
141.2106851493	-0.9951483100288
145.2562845874	-0.9991658940544
149.3018840255	-1.053403278399
153.4149101209	-1.070678889709
157.0559496152	-1.115675830795
162.1129489129	-1.200045095331
166.1585483510	-1.290440735905
170.2041477891	-1.386862752518
174.2497472272	-1.509399065297
178.3627733226	-1.629926586063
182.3409461034	-1.750454106829
186.3191188842	-1.870981627595
190.4321449797	-1.999544316412
194.4777444178	-2.118063045165
198.5233438559	-2.226537813854
202.2318100075	-2.316933454428
206.5471160748	-2.420587122287
209.9858755972	-2.461566479348
214.7731682656	-2.502545836408
218.7513410464	-2.521830239731
222.7969404846	-2.509777487654
226.2806511118	-2.481654399475
230.8881393608	-2.397285134939
234.5966055124	-2.304880702352
240.6650046695	-2.087931164973
244.0363375346	-1.933655938393
247.0705371132	-1.777572799001
249.7676034053	-1.623900210024
251.7904031243	-1.521451817373
254.1503361299	-1.364766040378
256.5102691355	-1.214106639420
258.8702021410	-1.047376902361
261.2301351466	-0.8796427692948
263.5900681522	-0.7018646761651
265.6128678712	-0.5411613151438
267.2985343038	-0.4186250023651
269.6584673093	-0.2428557012482
272.3555336014	-0.006822639748224
274.3783333205	0.1478543452347
276.4011330395	0.3226192503453
278.4239327586	0.4873401953921
280.4467324776	0.6600963084899
282.4695321967	0.8328524215877
284.1551986292	0.9553887343664
287.1893982078	1.222558072064
289.2121979269	1.375226265034
291.2349976459	1.543964794107
293.2577973650	1.704668155128
295.2805970840	1.849301180047
298.6519299491	2.114461725732
300.6747296682	2.251059582600
303.3717959603	2.443903615826
305.3945956793	2.580501472694
309.1030618309	2.808499366143
311.8001281230	2.959158767100
314.8343277016	3.121268282530
317.8685272802	3.260477569015
321.2398601453	3.406114989940
325.2854595834	3.542712846808
329.3310590215	3.652526810173
333.4440851169	3.704621483037
337.4222578977	3.745600840098
341.4678573358	3.739574464059
345.5134567739	3.697389831791
350.9750160154	3.588915063102
354.9531887962	3.476422710387
358.3245216613	3.341833645532
