angle_rad,retained_fraction,area_fraction,area_error,first_area_error,second_area_error,current_error,current_scaled_error,first_current_error,first_current_scaled_error,current_centroid_error_m,partition_area_error,partition_current_scaled_error,partition_first_current_scaled_error
0.0,0.99,0.9932666666666674,2.7755575615628914e-17,3.587462189178117e-18,9.126912278538019e-19,2.9103830456733704e-11,2.315242552447699e-16,5.1473905035308106e-12,1.7061696777846872e-16,4.1566111158473776e-17,0.0,1.1576212762238496e-16,2.9995868495844107e-16
0.0,0.9999,0.9999333266666671,0.0,4.865941201932932e-18,1.1394718593058735e-18,2.9103830456733704e-11,2.315242552447699e-16,5.049234869402758e-12,1.673634713410382e-16,4.097366266084094e-17,0.0,3.472863828671549e-16,2.9982995144738847e-16
0.0,0.99999,0.9999933332666664,2.7755575615628914e-17,4.089117136901945e-18,8.03089741378653e-19,2.9103830456733704e-11,2.315242552447699e-16,4.091640462572732e-12,1.3562275651808279e-16,3.309925580683608e-17,5.551115123125783e-17,4.630485104895398e-16,1.0195754487160893e-16
0.16534698176788384,1e-05,4.6020228064917527e-10,0.0,1.6155871338926322e-27,8.823529134065656e-24,5.637980142833175e-11,4.485076820368299e-16,3.1731045762738078e-12,1.0517668727027044e-16,1.9147790548127482e-07,5.551115123125783e-17,5.788106381119248e-16,1.285923210516404e-16
0.16534698176788384,0.0001,4.602022777511919e-08,3.469446951953614e-18,5.547995174488339e-19,9.985343965009461e-20,5.297811841997735e-11,4.21446909872875e-16,2.750537079900506e-12,9.11701367931894e-17,1.8567907711119517e-09,2.7755575615628914e-17,3.472863828671549e-16,1.288577622220088e-16
0.16534698176788384,0.01,0.000460202277911914,0.0,3.5575383784680614e-20,1.5807224037467386e-20,5.623235210805433e-11,4.473347060564232e-16,3.020301876453328e-12,1.0011184260891225e-16,1.873705089461971e-13,5.551115123125783e-17,4.630485104895398e-16,2.1792081522071446e-16
0.16534698176788384,0.05,0.011505056947797144,0.0,5.421010862427522e-20,4.498055996461965e-20,6.139089236967266e-11,4.883714759069365e-16,3.190360620982418e-12,1.0574866136510804e-16,7.243314556611067e-15,8.326672684688674e-17,4.630485104895398e-16,2.0675050136031435e-16
0.16534698176788384,0.15,0.08890627250788437,0.0,1.3189888700125507e-18,2.1705208943718897e-19,4.729372449219227e-11,3.7622691477275113e-16,2.9558577807620168e-12,9.797575905540394e-17,5.149762648337517e-16,2.7755575615628914e-17,5.788106381119248e-16,1.4918131398679472e-16
0.16534698176788384,0.3,0.2435015527157162,1.3877787807814457e-17,2.862375870711487e-18,6.278199976984632e-19,4.3655745685100555e-11,3.472863828671549e-16,1.1368683772161603e-13,3.768298425207844e-18,1.9678218655238046e-16,5.551115123125783e-17,5.788106381119248e-16,2.396649648397941e-16
0.16534698176788384,0.5,0.5,2.7755575615628914e-17,3.998340051969456e-18,9.534854667719167e-19,3.637978807091713e-11,2.894053190559624e-16,2.145038964057813e-12,7.110011248673882e-17,4.1777673608052095e-17,5.551115123125783e-17,4.630485104895398e-16,1.627364009217225e-16
