record_type	series	part	order	r_m	z_m	psi_n	inside_limiter	boundary_fill	value
metadata	shot								21978
metadata	slice_index								46
metadata	time_s								0.24499998986721039
metadata	flux_unit								Wb
metadata	normalisation								(psi-axis_psi)/(boundary_psi-axis_psi)
metadata	axis_psi_Wb								0.33296397013155626
metadata	boundary_psi_Wb								-0.16010901066867111
metadata	axis_r_m								0.90231215953826904
metadata	axis_z_m								0.0055591333657503128
metadata	grid_rows								65
metadata	grid_columns								65
metadata	machine_physical_digest								b55c5bb005a2cb67
metadata	machine_evidence								observed
metadata	nearest_passive_structure								coil_cases
metadata	nearest_passive_distance_m								0.010382499015126334
metadata	nearest_active_structures								p2_outer_lower,p2_outer_upper
metadata	nearest_active_distance_min_m								0.021912499015126378
metadata	nearest_active_distance_max_m								0.034824266113304803
metadata	source								/work/projects/imas_gpu/mast/level1/shots/21978.zarr/efm
grid	normalised_flux	16	20	0.66624999907799065	-1	0.95474312397352779	1	1	-
grid	normalised_flux	16	21	0.69656249909894541	-1	0.95820848646503209	1	1	-
grid	normalised_flux	16	22	0.72687499911990017	-1	0.96562405695803755	1	1	-
grid	normalised_flux	16	23	0.75718749914085492	-1	0.97721760152264325	1	1	-
grid	normalised_flux	16	24	0.78749999916180968	-1	0.9931417870370155	1	1	-
grid	normalised_flux	16	25	0.81781249918276444	-1	1.0134121365326094	1	0	-
grid	normalised_flux	16	26	0.8481249992037192	-1	1.0381293123586637	1	0	-
grid	normalised_flux	16	27	0.87843749922467396	-1	1.0674522713067018	1	0	-
grid	normalised_flux	16	28	0.90874999924562871	-1	1.1015069540570013	1	0	-
grid	normalised_flux	16	29	0.93906249926658347	-1	1.1404221020814487	1	0	-
grid	normalised_flux	16	30	0.96937499928753823	-1	1.1843384670261143	1	0	-
grid	normalised_flux	16	31	0.99968749930849299	-1	1.2334211531827459	1	0	-
grid	normalised_flux	16	32	1.0299999993294477	-1	1.2878665957322677	1	0	-
grid	normalised_flux	16	33	1.0603124993504025	-1	1.3479310908423465	1	0	-
grid	normalised_flux	16	34	1.0906249993713573	-1	1.4139403848183232	1	0	-
grid	normalised_flux	16	35	1.120937499392312	-1	1.4862483742947523	1	0	-
grid	normalised_flux	16	36	1.1512499994132668	-1	1.56523933737448	1	0	-
grid	normalised_flux	16	37	1.1815624994342215	-1	1.6513388994398557	1	0	-
grid	normalised_flux	16	38	1.2118749994551763	-1	1.7450490193123125	1	0	-
grid	normalised_flux	16	39	1.2421874994761311	-1	1.8470362853945883	1	0	-
grid	normalised_flux	16	40	1.2724999994970858	-1	1.958126314087512	1	0	-
grid	normalised_flux	16	41	1.3028124995180406	-1	2.0792807738046042	1	0	-
grid	normalised_flux	16	42	1.3331249995389953	-1	2.2115121269766882	1	0	-
grid	normalised_flux	16	43	1.3634374995599501	-1	2.3555874107360419	1	0	-
grid	normalised_flux	16	44	1.3937499995809048	-1	2.5109880513957603	1	0	-
grid	normalised_flux	16	45	1.4240624996018596	-1	2.6719445131851534	0	0	-
grid	normalised_flux	16	46	1.4543749996228144	-1	2.8143553671925621	0	0	-
grid	normalised_flux	16	47	1.4846874996437691	-1	2.914305081115435	0	0	-
grid	normalised_flux	16	48	1.5149999996647239	-1	2.9640959403095293	0	0	-
grid	normalised_flux	16	49	1.5453124996856786	-1	2.9615526316451573	0	0	-
grid	normalised_flux	16	50	1.5756249997066334	-1	2.9103431477660151	0	0	-
grid	normalised_flux	16	51	1.6059374997275881	-1	2.8330811750583527	0	0	-
grid	normalised_flux	16	52	1.6362499997485429	-1	2.7557037527711814	0	0	-
grid	normalised_flux	16	53	1.6665624997694977	-1	2.6846796651563438	0	0	-
grid	normalised_flux	16	54	1.6968749997904524	-1	2.6206231875258625	0	0	-
grid	normalised_flux	16	55	1.7271874998114072	-1	2.5627290210858304	0	0	-
grid	normalised_flux	16	56	1.7574999998323619	-1	2.5099507141377742	0	0	-
grid	normalised_flux	16	57	1.7878124998533167	-1	2.4613263134419054	0	0	-
grid	normalised_flux	16	58	1.8181249998742715	-1	2.4160545077720306	0	0	-
grid	normalised_flux	16	59	1.8484374998952262	-1	2.37349804583073	0	0	-
grid	normalised_flux	16	60	1.878749999916181	-1	2.3331594310747259	0	0	-
grid	normalised_flux	16	61	1.9090624999371357	-1	2.2946526289725373	0	0	-
grid	normalised_flux	16	62	1.9393749999580905	-1	2.2576744894358654	0	0	-
grid	normalised_flux	16	63	1.9696874999790452	-1	2.2219741754671256	0	0	-
grid	normalised_flux	16	64	2	-1	2.1872356248539968	0	0	-
grid	normalised_flux	17	0	0.059999998658895493	-0.9375	0.76361958499578908	0	0	-
grid	normalised_flux	17	1	0.09031249867985025	-0.9375	0.8754798907197574	0	0	-
grid	normalised_flux	17	2	0.12062499870080501	-0.9375	1.028936497177158	0	0	-
grid	normalised_flux	17	3	0.15093749872175977	-0.9375	1.1329987226016716	0	0	-
grid	normalised_flux	17	4	0.18124999874271452	-0.9375	1.1351379577377636	0	0	-
grid	normalised_flux	17	5	0.21156249876366928	-0.9375	1.1230936518729013	1	0	-
grid	normalised_flux	17	6	0.24187499878462404	-0.9375	1.1097010259394604	1	0	-
grid	normalised_flux	17	7	0.2721874988055788	-0.9375	1.0951090440741587	1	0	-
grid	normalised_flux	17	8	0.30249999882653356	-0.9375	1.0795015616312058	1	0	-
grid	normalised_flux	17	9	0.33281249884748831	-0.9375	1.0630744678745168	1	0	-
grid	normalised_flux	17	10	0.36312499886844307	-0.9375	1.0460357334487576	1	0	-
grid	normalised_flux	17	11	0.39343749888939783	-0.9375	1.0286067395685821	1	0	-
grid	normalised_flux	17	12	0.42374999891035259	-0.9375	1.0110244379511439	1	0	-
grid	normalised_flux	17	13	0.45406249893130735	-0.9375	0.99354275121190017	1	1	-
grid	normalised_flux	17	14	0.4843749989522621	-0.9375	0.9765057020082103	1	1	-
grid	normalised_flux	17	15	0.51468749897321686	-0.9375	0.96041047832156445	1	1	-
grid	normalised_flux	17	16	0.54499999899417162	-0.9375	0.94577408729440826	1	1	-
grid	normalised_flux	17	17	0.57531249901512638	-0.9375	0.93311780846316628	1	1	-
grid	normalised_flux	17	18	0.60562499903608114	-0.9375	0.92295812678879796	1	1	-
grid	normalised_flux	17	19	0.63593749905703589	-0.9375	0.91579655011781602	1	1	-
grid	normalised_flux	17	20	0.66624999907799065	-0.9375	0.91210883325525127	1	1	-
grid	normalised_flux	17	21	0.69656249909894541	-0.9375	0.9123341308310523	1	1	-
grid	normalised_flux	17	22	0.72687499911990017	-0.9375	0.91686315327455492	1	1	-
grid	normalised_flux	17	23	0.75718749914085492	-0.9375	0.9260252784259817	1	1	-
grid	normalised_flux	17	24	0.78749999916180968	-0.9375	0.94007226896827811	1	1	-
grid	normalised_flux	17	25	0.81781249918276444	-0.9375	0.95915987739748365	1	1	-
grid	normalised_flux	17	26	0.8481249992037192	-0.9375	0.98334395339710623	1	1	-
grid	normalised_flux	17	27	0.87843749922467396	-0.9375	1.012517212407241	1	0	-
grid	normalised_flux	17	28	0.90874999924562871	-0.9375	1.0465898154767281	1	0	-
grid	normalised_flux	17	29	0.93906249926658347	-0.9375	1.0857033212593898	1	0	-
grid	normalised_flux	17	30	0.96937499928753823	-0.9375	1.1299428690730087	1	0	-
grid	normalised_flux	17	31	0.99968749930849299	-0.9375	1.1793965889111533	1	0	-
grid	normalised_flux	17	32	1.0299999993294477	-0.9375	1.2341678252370598	1	0	-
grid	normalised_flux	17	33	1.0603124993504025	-0.9375	1.2943787685185137	1	0	-
grid	normalised_flux	17	34	1.0906249993713573	-0.9375	1.3601610559610979	1	0	-
grid	normalised_flux	17	35	1.120937499392312	-0.9375	1.4316508345195951	1	0	-
grid	normalised_flux	17	36	1.1512499994132668	-0.9375	1.5089777950867753	1	0	-
grid	normalised_flux	17	37	1.1815624994342215	-0.9375	1.5922515008326659	1	0	-
grid	normalised_flux	17	38	1.2118749994551763	-0.9375	1.6815503264512504	1	0	-
grid	normalised_flux	17	39	1.2421874994761311	-0.9375	1.7768798735257452	1	0	-
grid	normalised_flux	17	40	1.2724999994970858	-0.9375	1.8780998176494779	1	0	-
grid	normalised_flux	17	41	1.3028124995180406	-0.9375	1.9847852929768062	1	0	-
grid	normalised_flux	17	42	1.3331249995389953	-0.9375	2.0959804225616012	1	0	-
grid	normalised_flux	17	43	1.3634374995599501	-0.9375	2.2097807630524131	1	0	-
grid	normalised_flux	17	44	1.3937499995809048	-0.9375	2.3226833311552038	1	0	-
grid	normalised_flux	17	45	1.4240624996018596	-0.9375	2.4287885204381596	0	0	-
grid	normalised_flux	17	46	1.4543749996228144	-0.9375	2.5238145376560026	0	0	-
grid	normalised_flux	17	47	1.4846874996437691	-0.9375	2.601220442569697	0	0	-
grid	normalised_flux	17	48	1.5149999996647239	-0.9375	2.6533284583735668	0	0	-
grid	normalised_flux	17	49	1.5453124996856786	-0.9375	2.6792871444187369	0	0	-
grid	normalised_flux	17	50	1.5756249997066334	-0.9375	2.6818574166362179	0	0	-
grid	normalised_flux	17	51	1.6059374997275881	-0.9375	2.6666281360024526	0	0	-
grid	normalised_flux	17	52	1.6362499997485429	-0.9375	2.6398876968013014	0	0	-
grid	normalised_flux	17	53	1.6665624997694977	-0.9375	2.6068924728155878	0	0	-
grid	normalised_flux	17	54	1.6968749997904524	-0.9375	2.5708746725032001	0	0	-
grid	normalised_flux	17	55	1.7271874998114072	-0.9375	2.5336214857363992	0	0	-
grid	normalised_flux	17	56	1.7574999998323619	-0.9375	2.496056888919608	0	0	-
grid	normalised_flux	17	57	1.7878124998533167	-0.9375	2.4586339456987272	0	0	-
grid	normalised_flux	17	58	1.8181249998742715	-0.9375	2.421571022877103	0	0	-
grid	normalised_flux	17	59	1.8484374998952262	-0.9375	2.3849716073311051	0	0	-
grid	normalised_flux	17	60	1.878749999916181	-0.9375	2.3488858284834144	0	0	-
grid	normalised_flux	17	61	1.9090624999371357	-0.9375	2.3133379915086647	0	0	-
grid	normalised_flux	17	62	1.9393749999580905	-0.9375	2.2783377804998728	0	0	-
grid	normalised_flux	17	63	1.9696874999790452	-0.9375	2.2438831067310949	0	0	-
grid	normalised_flux	17	64	2	-0.9375	2.2099695079241752	0	0	-
grid	normalised_flux	18	0	0.059999998658895493	-0.875	0.76338910714228925	0	0	-
grid	normalised_flux	18	1	0.09031249867985025	-0.875	0.87494090448384421	0	0	-
grid	normalised_flux	18	2	0.12062499870080501	-0.875	1.0280457030326355	0	0	-
grid	normalised_flux	18	3	0.15093749872175977	-0.875	1.1314857729517871	0	0	-
grid	normalised_flux	18	4	0.18124999874271452	-0.875	1.1326642890952414	0	0	-
grid	normalised_flux	18	5	0.21156249876366928	-0.875	1.1196323956267205	1	0	-
grid	normalised_flux	18	6	0.24187499878462404	-0.875	1.1049911388175333	1	0	-
grid	normalised_flux	18	7	0.2721874988055788	-0.875	1.0888517907952979	1	0	-
grid	normalised_flux	18	8	0.30249999882653356	-0.875	1.0713656417778987	1	0	-
grid	normalised_flux	18	9	0.33281249884748831	-0.875	1.0526989353621443	1	0	-
grid	normalised_flux	18	10	0.36312499886844307	-0.875	1.0330321801936277	1	0	-
grid	normalised_flux	18	11	0.39343749888939783	-0.875	1.0125606484126892	1	0	-
grid	normalised_flux	18	12	0.42374999891035259	-0.875	0.9914964643803631	1	1	-
grid	normalised_flux	18	13	0.45406249893130735	-0.875	0.97016672732674936	1	1	-
grid	normalised_flux	18	14	0.4843749989522621	-0.875	0.94908308016629861	1	1	-
grid	normalised_flux	18	15	0.51468749897321686	-0.875	0.92879143990737822	1	1	-
grid	normalised_flux	18	16	0.54499999899417162	-0.875	0.90985635594320624	1	1	-
grid	normalised_flux	18	17	0.57531249901512638	-0.875	0.89285237032180576	1	1	-
grid	normalised_flux	18	18	0.60562499903608114	-0.875	0.87835338423210341	1	1	-
grid	normalised_flux	18	19	0.63593749905703589	-0.875	0.86692239239061941	1	1	-
grid	normalised_flux	18	20	0.66624999907799065	-0.875	0.85910099194069844	1	1	-
grid	normalised_flux	18	21	0.69656249909894541	-0.875	0.85539904563263303	1	1	-
grid	normalised_flux	18	22	0.72687499911990017	-0.875	0.85628385842558585	1	1	-
grid	normalised_flux	18	23	0.75718749914085492	-0.875	0.86216872509817366	1	1	-
grid	normalised_flux	18	24	0.78749999916180968	-0.875	0.87340032668623213	1	1	-
grid	normalised_flux	18	25	0.81781249918276444	-0.875	0.89024369402956205	1	1	-
grid	normalised_flux	18	26	0.8481249992037192	-0.875	0.9128622699333645	1	1	-
grid	normalised_flux	18	27	0.87843749922467396	-0.875	0.94129260710167773	1	1	-
grid	normalised_flux	18	28	0.90874999924562871	-0.875	0.97543183578170789	1	1	-
grid	normalised_flux	18	29	0.93906249926658347	-0.875	1.0149784199006593	1	0	-
grid	normalised_flux	18	30	0.96937499928753823	-0.875	1.0596365673820856	1	0	-
grid	normalised_flux	18	31	0.99968749930849299	-0.875	1.1094934825341922	1	0	-
grid	normalised_flux	18	32	1.0299999993294477	-0.875	1.1645517762644113	1	0	-
grid	normalised_flux	18	33	1.0603124993504025	-0.875	1.2247978955896219	1	0	-
grid	normalised_flux	18	34	1.0906249993713573	-0.875	1.2902130419763183	1	0	-
grid	normalised_flux	18	35	1.120937499392312	-0.875	1.3607578144578096	1	0	-
grid	normalised_flux	18	36	1.1512499994132668	-0.875	1.4363483791700287	1	0	-
grid	normalised_flux	18	37	1.1815624994342215	-0.875	1.5168398544860588	1	0	-
grid	normalised_flux	18	38	1.2118749994551763	-0.875	1.6019908501461135	1	0	-
grid	normalised_flux	18	39	1.2421874994761311	-0.875	1.6914145246109595	1	0	-
grid	normalised_flux	18	40	1.2724999994970858	-0.875	1.7845083753875359	1	0	-
grid	normalised_flux	18	41	1.3028124995180406	-0.875	1.880355072017609	1	0	-
grid	normalised_flux	18	42	1.3331249995389953	-0.875	1.9775984617103066	1	0	-
grid	normalised_flux	18	43	1.3634374995599501	-0.875	2.0743071375610693	1	0	-
grid	normalised_flux	18	44	1.3937499995809048	-0.875	2.1678799711736834	1	0	-
grid	normalised_flux	18	45	1.4240624996018596	-0.875	2.2551124771800755	0	0	-
grid	normalised_flux	18	46	1.4543749996228144	-0.875	2.3355081084578546	0	0	-
grid	normalised_flux	18	47	1.4846874996437691	-0.875	2.4064604198538526	0	0	-
grid	normalised_flux	18	48	1.5149999996647239	-0.875	2.4628089290945425	0	0	-
grid	normalised_flux	18	49	1.5453124996856786	-0.875	2.5037555529847348	0	0	-
grid	normalised_flux	18	50	1.5756249997066334	-0.875	2.5297890533955729	0	0	-
grid	normalised_flux	18	51	1.6059374997275881	-0.875	2.5424611638200578	0	0	-
grid	normalised_flux	18	52	1.6362499997485429	-0.875	2.5439490962296456	0	0	-
grid	normalised_flux	18	53	1.6665624997694977	-0.875	2.5364638619792683	0	0	-
grid	normalised_flux	18	54	1.6968749997904524	-0.875	2.5220138660071862	0	0	-
grid	normalised_flux	18	55	1.7271874998114072	-0.875	2.5022321122340805	0	0	-
grid	normalised_flux	18	56	1.7574999998323619	-0.875	2.4784003188535095	0	0	-
grid	normalised_flux	18	57	1.7878124998533167	-0.875	2.4515305685279412	0	0	-
grid	normalised_flux	18	58	1.8181249998742715	-0.875	2.4224144883905527	0	0	-
grid	normalised_flux	18	59	1.8484374998952262	-0.875	2.3916828736767508	0	0	-
grid	normalised_flux	18	60	1.878749999916181	-0.875	2.3598408162968854	0	0	-
grid	normalised_flux	18	61	1.9090624999371357	-0.875	2.3272912504741763	0	0	-
grid	normalised_flux	18	62	1.9393749999580905	-0.875	2.2943520423206256	0	0	-
grid	normalised_flux	18	63	1.9696874999790452	-0.875	2.2612704210344576	0	0	-
grid	normalised_flux	18	64	2	-0.875	2.2283960583272924	0	0	-
grid	normalised_flux	19	0	0.059999998658895493	-0.8125	0.76302854082602367	0	0	-
grid	normalised_flux	19	1	0.09031249867985025	-0.8125	0.87410892696309272	0	0	-
grid	normalised_flux	19	2	0.12062499870080501	-0.8125	1.0263721113691586	0	0	-
grid	normalised_flux	19	3	0.15093749872175977	-0.8125	1.1288436770444226	0	0	-
grid	normalised_flux	19	4	0.18124999874271452	-0.8125	1.1290163292321991	0	0	-
grid	normalised_flux	19	5	0.21156249876366928	-0.8125	1.1146982078209209	1	0	-
grid	normalised_flux	19	6	0.24187499878462404	-0.8125	1.0984434576902213	1	0	-
grid	normalised_flux	19	7	0.2721874988055788	-0.8125	1.080345929094495	1	0	-
grid	normalised_flux	19	8	0.30249999882653356	-0.8125	1.0605319187468518	1	0	-
grid	normalised_flux	19	9	0.33281249884748831	-0.8125	1.0391378346928168	1	0	-
grid	normalised_flux	19	10	0.36312499886844307	-0.8125	1.0163112644088268	1	0	-
grid	normalised_flux	19	11	0.39343749888939783	-0.8125	0.99221370438726919	1	1	-
grid	normalised_flux	19	12	0.42374999891035259	-0.8125	0.9671124403425454	1	1	-
grid	normalised_flux	19	13	0.45406249893130735	-0.8125	0.94151434434916326	1	1	-
grid	normalised_flux	19	14	0.4843749989522621	-0.8125	0.91597418676523423	1	1	-
grid	normalised_flux	19	15	0.51468749897321686	-0.8125	0.89107885211027538	1	1	-
grid	normalised_flux	19	16	0.54499999899417162	-0.8125	0.86743833143457072	1	1	-
grid	normalised_flux	19	17	0.57531249901512638	-0.8125	0.84567466156587134	1	1	-
grid	normalised_flux	19	18	0.60562499903608114	-0.8125	0.82641112544683892	1	1	-
grid	normalised_flux	19	19	0.63593749905703589	-0.8125	0.81026172543099317	1	1	-
grid	normalised_flux	19	20	0.66624999907799065	-0.8125	0.79782097700820676	1	1	-
grid	normalised_flux	19	21	0.69656249909894541	-0.8125	0.78965420097616612	1	1	-
grid	normalised_flux	19	22	0.72687499911990017	-0.8125	0.78628811230585705	1	1	-
grid	normalised_flux	19	23	0.75718749914085492	-0.8125	0.78820125472615787	1	1	-
grid	normalised_flux	19	24	0.78749999916180968	-0.8125	0.79581360456515737	1	1	-
grid	normalised_flux	19	25	0.81781249918276444	-0.8125	0.80947439442731717	1	1	-
grid	normalised_flux	19	26	0.8481249992037192	-0.8125	0.82944758705394361	1	1	-
grid	normalised_flux	19	27	0.87843749922467396	-0.8125	0.85589283943446226	1	1	-
grid	normalised_flux	19	28	0.90874999924562871	-0.8125	0.88883888341837847	1	1	-
grid	normalised_flux	19	29	0.93906249926658347	-0.8125	0.92814740025063758	1	1	-
grid	normalised_flux	19	30	0.96937499928753823	-0.8125	0.9734915280563603	1	1	-
grid	normalised_flux	19	31	0.99968749930849299	-0.8125	1.0242781161381946	1	0	-
grid	normalised_flux	19	32	1.0299999993294477	-0.8125	1.0800625269605861	1	0	-
grid	normalised_flux	19	33	1.0603124993504025	-0.8125	1.1408196720766728	1	0	-
grid	normalised_flux	19	34	1.0906249993713573	-0.8125	1.2064232785088662	1	0	-
grid	normalised_flux	19	35	1.120937499392312	-0.8125	1.2767028302663794	1	0	-
grid	normalised_flux	19	36	1.1512499994132668	-0.8125	1.3514569551796913	1	0	-
grid	normalised_flux	19	37	1.1815624994342215	-0.8125	1.4304110807291153	1	0	-
grid	normalised_flux	19	38	1.2118749994551763	-0.8125	1.5131917047388397	1	0	-
grid	normalised_flux	19	39	1.2421874994761311	-0.8125	1.5992968683874318	1	0	-
grid	normalised_flux	19	40	1.2724999994970858	-0.8125	1.6880533847970087	1	0	-
grid	normalised_flux	19	41	1.3028124995180406	-0.8125	1.7785742100355399	1	0	-
grid	normalised_flux	19	42	1.3331249995389953	-0.8125	1.869718709852848	1	0	-
grid	normalised_flux	19	43	1.3634374995599501	-0.8125	1.9600740510312775	1	0	-
grid	normalised_flux	19	44	1.3937499995809048	-0.8125	2.0479887159429082	1	0	-
grid	normalised_flux	19	45	1.4240624996018596	-0.8125	2.1317961861098489	1	0	-
grid	normalised_flux	19	46	1.4543749996228144	-0.8125	2.2104092796776982	1	0	-
grid	normalised_flux	19	47	1.4846874996437691	-0.8125	2.282112108282591	1	0	-
grid	normalised_flux	19	48	1.5149999996647239	-0.8125	2.3445431773594638	1	0	-
grid	normalised_flux	19	49	1.5453124996856786	-0.8125	2.3963853553157812	1	0	-
grid	normalised_flux	19	50	1.5756249997066334	-0.8125	2.4370760153356157	0	0	-
grid	normalised_flux	19	51	1.6059374997275881	-0.8125	2.4665657875329927	0	0	-
grid	normalised_flux	19	52	1.6362499997485429	-0.8125	2.4852703283709792	0	0	-
grid	normalised_flux	19	53	1.6665624997694977	-0.8125	2.4939956961801903	0	0	-
grid	normalised_flux	19	54	1.6968749997904524	-0.8125	2.4937691643572397	0	0	-
grid	normalised_flux	19	55	1.7271874998114072	-0.8125	2.4857995355717861	0	0	-
grid	normalised_flux	19	56	1.7574999998323619	-0.8125	2.471349539599704	0	0	-
grid	normalised_flux	19	57	1.7878124998533167	-0.8125	2.4516165860600423	0	0	-
grid	normalised_flux	19	58	1.8181249998742715	-0.8125	2.4277356126776741	0	0	-
grid	normalised_flux	19	59	1.8484374998952262	-0.8125	2.4007149044315312	0	0	-
grid	normalised_flux	19	60	1.878749999916181	-0.8125	2.3714133074533859	0	0	-
grid	normalised_flux	19	61	1.9090624999371357	-0.8125	2.3405387099544357	0	0	-
grid	normalised_flux	19	62	1.9393749999580905	-0.8125	2.3086552578240229	0	0	-
grid	normalised_flux	19	63	1.9696874999790452	-0.8125	2.2762008239739027	0	0	-
grid	normalised_flux	19	64	2	-0.8125	2.2434989710413813	0	0	-
grid	normalised_flux	20	0	0.059999998658895493	-0.75	0.76258090074692364	0	0	-
grid	normalised_flux	20	1	0.09031249867985025	-0.75	0.87308465611002428	0	0	-
grid	normalised_flux	20	2	0.12062499870080501	-0.75	1.0246837087398892	0	0	-
grid	normalised_flux	20	3	0.15093749872175977	-0.75	1.1260907837198815	0	0	-
grid	normalised_flux	20	4	0.18124999874271452	-0.75	1.1247114650594363	0	0	-
grid	normalised_flux	20	5	0.21156249876366928	-0.75	1.1087676502682848	1	0	-
grid	normalised_flux	20	6	0.24187499878462404	-0.75	1.0905572355294373	1	0	-
grid	normalised_flux	20	7	0.2721874988055788	-0.75	1.0701458020904635	1	0	-
grid	normalised_flux	20	8	0.30249999882653356	-0.75	1.0476236636129652	1	0	-
grid	normalised_flux	20	9	0.33281249884748831	-0.75	1.0230908415870841	1	0	-
grid	normalised_flux	20	10	0.36312499886844307	-0.75	0.9966581809010413	1	1	-
grid	normalised_flux	20	11	0.39343749888939783	-0.75	0.96848520799888982	1	1	-
grid	normalised_flux	20	12	0.42374999891035259	-0.75	0.93905515437512377	1	1	-
grid	normalised_flux	20	13	0.45406249893130735	-0.75	0.90891464910377273	1	1	-
grid	normalised_flux	20	14	0.4843749989522621	-0.75	0.8786557035771283	1	1	-
grid	normalised_flux	20	15	0.51468749897321686	-0.75	0.84890622916466196	1	1	-
grid	normalised_flux	20	16	0.54499999899417162	-0.75	0.82031818131973588	1	1	-
grid	normalised_flux	20	17	0.57531249901512638	-0.75	0.79355588170272751	1	1	-
grid	normalised_flux	20	18	0.60562499903608114	-0.75	0.7692844174446023	1	1	-
grid	normalised_flux	20	19	0.63593749905703589	-0.75	0.74815874654226844	1	1	-
grid	normalised_flux	20	20	0.66624999907799065	-0.75	0.73081358652616069	1	1	-
grid	normalised_flux	20	21	0.69656249909894541	-0.75	0.71785440386266186	1	1	-
grid	normalised_flux	20	22	0.72687499911990017	-0.75	0.70984934981046954	1	1	-
grid	normalised_flux	20	23	0.75718749914085492	-0.75	0.70732181933441518	1	1	-
grid	normalised_flux	20	24	0.78749999916180968	-0.75	0.71074307825891214	1	1	-
grid	normalised_flux	20	25	0.81781249918276444	-0.75	0.72052389352947366	1	1	-
grid	normalised_flux	20	26	0.8481249992037192	-0.75	0.73700389376492992	1	1	-
grid	normalised_flux	20	27	0.87843749922467396	-0.75	0.76043723893595938	1	1	-
grid	normalised_flux	20	28	0.90874999924562871	-0.75	0.79097332635255801	1	1	-
grid	normalised_flux	20	29	0.93906249926658347	-0.75	0.82863062225092221	1	1	-
grid	normalised_flux	20	30	0.96937499928753823	-0.75	0.87325863748703869	1	1	-
grid	normalised_flux	20	31	0.99968749930849299	-0.75	0.92448655199909358	1	1	-
grid	normalised_flux	20	32	1.0299999993294477	-0.75	0.98169995992969161	1	1	-
grid	normalised_flux	20	33	1.0603124993504025	-0.75	1.0438967831389308	1	0	-
grid	normalised_flux	20	34	1.0906249993713573	-0.75	1.1106680111099334	1	0	-
grid	normalised_flux	20	35	1.120937499392312	-0.75	1.1818384994251021	1	0	-
grid	normalised_flux	20	36	1.1512499994132668	-0.75	1.2571545865597227	1	0	-
grid	normalised_flux	20	37	1.1815624994342215	-0.75	1.3363156858618841	1	0	-
grid	normalised_flux	20	38	1.2118749994551763	-0.75	1.418958548901323	1	0	-
grid	normalised_flux	20	39	1.2421874994761311	-0.75	1.5046270738853098	1	0	-
grid	normalised_flux	20	40	1.2724999994970858	-0.75	1.5927628589208511	1	0	-
grid	normalised_flux	20	41	1.3028124995180406	-0.75	1.6826844096973279	1	0	-
grid	normalised_flux	20	42	1.3331249995389953	-0.75	1.7735754141385762	1	0	-
grid	normalised_flux	20	43	1.3634374995599501	-0.75	1.8644822739085893	1	0	-
grid	normalised_flux	20	44	1.3937499995809048	-0.75	1.9543256873463035	1	0	-
grid	normalised_flux	20	45	1.4240624996018596	-0.75	2.041921441782959	1	0	-
grid	normalised_flux	20	46	1.4543749996228144	-0.75	2.1259595262826521	1	0	-
grid	normalised_flux	20	47	1.4846874996437691	-0.75	2.2049596038028674	1	0	-
grid	normalised_flux	20	48	1.5149999996647239	-0.75	2.2772998735893561	1	0	-
grid	normalised_flux	20	49	1.5453124996856786	-0.75	2.3413369830338016	1	0	-
grid	normalised_flux	20	50	1.5756249997066334	-0.75	2.3955244204580644	0	0	-
grid	normalised_flux	20	51	1.6059374997275881	-0.75	2.4387135764765402	0	0	-
grid	normalised_flux	20	52	1.6362499997485429	-0.75	2.4701811822597102	0	0	-
grid	normalised_flux	20	53	1.6665624997694977	-0.75	2.4897569117009621	0	0	-
grid	normalised_flux	20	54	1.6968749997904524	-0.75	2.4980189621187234	0	0	-
grid	normalised_flux	20	55	1.7271874998114072	-0.75	2.4960251782620784	0	0	-
grid	normalised_flux	20	56	1.7574999998323619	-0.75	2.4852424153969861	0	0	-
grid	normalised_flux	20	57	1.7878124998533167	-0.75	2.4674371660204351	0	0	-
grid	normalised_flux	20	58	1.8181249998742715	-0.75	2.4442502193043567	0	0	-
grid	normalised_flux	20	59	1.8484374998952262	-0.75	2.4171351386223323	0	0	-
grid	normalised_flux	20	60	1.878749999916181	-0.75	2.387297118844661	0	0	-
grid	normalised_flux	20	61	1.9090624999371357	-0.75	2.3556863403921668	0	0	-
grid	normalised_flux	20	62	1.9393749999580905	-0.75	2.3230237934842477	0	0	-
grid	normalised_flux	20	63	1.9696874999790452	-0.75	2.2898396347425951	0	0	-
grid	normalised_flux	20	64	2	-0.75	2.2566314556525744	0	0	-
grid	normalised_flux	21	0	0.059999998658895493	-0.6875	0.76207607586119708	0	0	-
grid	normalised_flux	21	1	0.09031249867985025	-0.6875	0.87193274748684724	0	0	-
grid	normalised_flux	21	2	0.12062499870080501	-0.6875	1.0224037694287709	0	0	-
grid	normalised_flux	21	3	0.15093749872175977	-0.6875	1.1225824836688927	0	0	-
grid	normalised_flux	21	4	0.18124999874271452	-0.6875	1.1199316056183499	0	0	-
grid	normalised_flux	21	5	0.21156249876366928	-0.6875	1.102132527477546	1	0	-
grid	normalised_flux	21	6	0.24187499878462404	-0.6875	1.0817313715196424	1	0	-
grid	normalised_flux	21	7	0.2721874988055788	-0.6875	1.0587458919151733	1	0	-
grid	normalised_flux	21	8	0.30249999882653356	-0.6875	1.0332310126622839	1	0	-
grid	normalised_flux	21	9	0.33281249884748831	-0.6875	1.0052483986473979	1	0	-
